norad_id,name,object_type,satellite_constellation,altitude_km,altitude_category,orbital_band,congestion_risk,inclination,eccentricity,launch_year_estimate,days_in_orbit_estimate,orbit_lifetime_category,mean_motion,epoch,data_source,snapshot_date,country,last_seen
27825,THURAYA-2,PAYLOAD,Other,35786.82035308276,GEO,GEO-Inclined,HIGH,8.8099,0.0003234,2024,0,<1yr,1.00270981,2026-05-27 05:34:30.275040,celestrak,2026-05-27,UAE,2026-05-27
27831,OPTUS C1,PAYLOAD,Other,35786.62103248682,GEO,GEO-Inclined,HIGH,6.8385,0.00059647,2024,1,<1yr,1.00271692,2026-05-26 16:27:38.710944,celestrak,2026-05-27,AUS,2026-05-27
27843,MOST,PAYLOAD,Other,820.9003281436962,Low LEO,LEO-Polar,MEDIUM,98.7047,0.0009028,2024,0,<1yr,14.21317567,2026-05-27 12:21:03.099744,celestrak,2026-05-27,CA,2026-05-27
27844,CUTE-1 (CO-55),PAYLOAD,Other,810.7759331774168,Low LEO,LEO-Polar,MEDIUM,98.6739,0.0008413,2024,0,<1yr,14.2432116,2026-05-27 10:54:21.238272,celestrak,2026-05-27,JPN,2026-05-27
27848,CUBESAT XI-IV (CO-57),PAYLOAD,Other,813.1756389374132,Low LEO,LEO-Polar,MEDIUM,98.6769,0.0008219,2024,0,<1yr,14.23608286,2026-05-27 12:03:59.245920,celestrak,2026-05-27,JPN,2026-05-27
27858,SCISAT 1,PAYLOAD,Other,624.8362664344932,Low LEO,LEO-Inclined,MEDIUM,73.9298,0.0008675,2024,0,<1yr,14.81422919,2026-05-27 11:51:11.693376,celestrak,2026-05-27,CA,2026-05-27
27868,COSMOS 2400,PAYLOAD,Other,1484.676802808759,Mid LEO,LEO-Polar,LOW,82.4719,0.0022393,2024,0,<1yr,12.45190432,2026-05-27 13:48:23.880096,celestrak,2026-05-27,CIS,2026-05-27
27869,COSMOS 2401,PAYLOAD,Other,1483.3598303621538,Mid LEO,LEO-Polar,LOW,82.4708,0.0023189,2024,0,<1yr,12.4550334,2026-05-27 13:01:45.549120,celestrak,2026-05-27,CIS,2026-05-27
27875,USA 170,PAYLOAD,Other,35785.967299891956,GEO,MEO,HIGH,10.4521,0.0001818,2024,3,<1yr,1.00274024,2026-05-23 22:46:03.243360,celestrak,2026-05-27,US,2026-05-27
27939,MOZHAETS 4 (RS22),PAYLOAD,Other,650.1544250591623,Low LEO,LEO-Polar,MEDIUM,98.3471,0.0010842,2024,0,<1yr,14.73425292,2026-05-27 12:06:13.968576,celestrak,2026-05-27,CIS,2026-05-27
27944,LARETS,PAYLOAD,Other,680.7221969198827,Low LEO,LEO-Polar,MEDIUM,98.4134,0.001351,2024,0,<1yr,14.63864852,2026-05-27 11:21:06.742944,celestrak,2026-05-27,CIS,2026-05-27
27954,GALAXY 13 (HORIZONS-1),PAYLOAD,Other,35785.976550648156,GEO,MEO,HIGH,1.3664,0.0002121,2024,0,<1yr,1.00273991,2026-05-27 12:17:00.193056,celestrak,2026-05-27,US,2026-05-27
28051,IRS-P6 (RESOURCESAT-1),PAYLOAD,Other,771.278798064619,Low LEO,LEO-Polar,MEDIUM,98.1962,0.0064704,2024,0,<1yr,14.36140496,2026-04-20 11:37:08.005152,celestrak,2026-04-20,IND,2026-04-20
28054,DMSP 5D-3 F16 (USA 172),PAYLOAD,Other,844.0799797849695,Low LEO,LEO-Polar,MEDIUM,98.99,0.0006671,2024,0,<1yr,14.14480498,2026-05-27 12:29:40.462944,celestrak,2026-05-27,US,2026-05-27
28058,CHUANGXIN 1 (CX-1),PAYLOAD,Other,730.3132561905322,Low LEO,LEO-Polar,MEDIUM,98.5103,0.001135,2024,0,<1yr,14.48572943,2026-05-27 10:52:05.776032,celestrak,2026-05-27,PRC,2026-05-27
28089,YAMAL 202,PAYLOAD,Other,35786.55347146915,GEO,GEO-Inclined,HIGH,6.2909,0.00032705,2024,1,<1yr,1.00271933,2026-05-26 14:44:31.740864,celestrak,2026-05-27,CIS,2026-05-27
28117,UFO 11 (USA 174),PAYLOAD,Other,35786.20838186191,GEO,GEO-Inclined,HIGH,8.9396,0.00026323,2024,1,<1yr,1.00273164,2026-05-26 17:44:44.111616,celestrak,2026-05-27,US,2026-05-27
28129,NAVSTAR 53 (USA 175),PAYLOAD,Other,20901.987272526065,MEO,MEO,MEDIUM,55.0136,0.00022497,2024,2,<1yr,1.92678495,2026-05-25 05:06:42.433632,celestrak,2026-05-27,US,2026-05-27
28158,USA 176 (DSP 22),PAYLOAD,Other,35746.9588614503,GEO,MEO,HIGH,12.0353,0.000162,2024,0,<1yr,1.00413339,2026-05-27 05:39:22.479840,celestrak,2026-05-27,US,2026-05-27
28184,ABS-4 (MOBISAT-1),PAYLOAD,Other,35785.81115910597,GEO,MEO,HIGH,5.9887,0.00053235,2024,0,<1yr,1.00274581,2026-05-26 20:25:38.690400,celestrak,2026-05-27,ABS,2026-05-27
28187,EUTELSAT 139 WEST A,PAYLOAD,Other,36202.24600898739,Beyond GEO,HEO,LOW,5.6896,5.866e-05,2024,0,<1yr,0.9880716,2026-04-22 04:36:38.742048,celestrak,2026-04-22,EUTE,2026-04-22
28190,NAVSTAR 54 (USA 177),PAYLOAD,Other,20182.93063525836,MEO,MEO,MEDIUM,54.8477,0.0115207,2024,0,<1yr,2.00555451,2026-05-27 09:51:25.674048,celestrak,2026-05-27,US,2026-05-27
28220,SHIYAN-1 (SY-1),PAYLOAD,Other,466.4782109629168,Very Low LEO,LEO-Polar,HIGH,97.8697,0.0007022,2024,0,<1yr,15.33130787,2026-05-27 05:41:49.536096,celestrak,2026-05-27,PRC,2026-05-27
28252,AMC-11,PAYLOAD,Other,36119.55134264748,Beyond GEO,HEO,LOW,0.1865,0.0001229,2024,0,<1yr,0.99095698,2026-05-09 03:30:17.529408,celestrak,2026-05-09,SES,2026-05-09
28358,INTELSAT 10-02,PAYLOAD,Other,35787.35160583933,GEO,GEO,HIGH,0.0335,9.9e-06,2024,0,<1yr,1.00269086,2026-05-27 08:46:54.604128,celestrak,2026-05-27,ITSO,2026-05-27
28361,NAVSTAR 55 (USA 178),PAYLOAD,Other,20182.878808166497,MEO,MEO,MEDIUM,54.8507,0.0160245,2024,0,<1yr,2.00556038,2026-05-27 10:51:17.213184,celestrak,2026-05-27,US,2026-05-27
28366,APRIZESAT 2,PAYLOAD,Other,765.0229902108722,Low LEO,LEO-Polar,MEDIUM,98.0997,0.0104602,2024,0,<1yr,14.38027515,2026-05-27 09:51:28.667808,celestrak,2026-05-27,US,2026-05-27
28369,SAUDICOMSAT 1,PAYLOAD,Other,707.890448785588,Low LEO,LEO-Polar,MEDIUM,98.5774,0.0033433,2024,0,<1yr,14.55454109,2026-05-27 11:03:50.912352,celestrak,2026-05-27,SAUD,2026-05-27
28370,SAUDICOMSAT 2,PAYLOAD,Other,725.757195879436,Low LEO,LEO-Polar,MEDIUM,98.6644,0.0054594,2024,0,<1yr,14.49966723,2026-05-27 11:48:40.855392,celestrak,2026-05-27,SAUD,2026-05-27
28371,SAUDISAT 2,PAYLOAD,Other,703.9489576909609,Low LEO,LEO-Polar,MEDIUM,98.5505,0.0024772,2024,0,<1yr,14.56669314,2026-05-27 11:46:46.365024,celestrak,2026-05-27,SAUD,2026-05-27
28372,APRIZESAT 1,PAYLOAD,Other,719.8879954702888,Low LEO,LEO-Polar,MEDIUM,98.6308,0.004385,2024,0,<1yr,14.51765513,2026-05-27 11:31:40.016064,celestrak,2026-05-27,US,2026-05-27
28376,AURA,PAYLOAD,Other,689.0045189024513,Low LEO,LEO-Polar,MEDIUM,98.3407,0.0001509,2024,0,<1yr,14.61292246,2026-05-27 10:40:01.039008,celestrak,2026-05-27,US,2026-05-27
28378,ANIK F2,PAYLOAD,Other,35786.571693293736,GEO,GEO,HIGH,3.2356,0.0004492,2024,0,<1yr,1.00271868,2026-05-27 11:40:52.049856,celestrak,2026-05-27,CA,2026-05-27
28380,COSMOS 2407,PAYLOAD,Other,976.9222950229469,Low LEO,LEO-Polar,LOW,82.9601,0.003821,2024,0,<1yr,13.7633291,2026-05-27 08:34:56.533728,celestrak,2026-05-27,CIS,2026-05-27
28413,SHIJIAN-6 01A (SJ-6 01A),PAYLOAD,Other,512.9398254358111,Low LEO,LEO-Polar,HIGH,97.5875,0.0005854,2024,0,<1yr,15.17651741,2026-05-27 12:44:53.748960,celestrak,2026-05-27,PRC,2026-05-27
28414,SHIJIAN-6 01B (SJ-6 01B),PAYLOAD,Other,547.98637299231,Low LEO,LEO-Polar,HIGH,97.6062,0.0004063,2024,0,<1yr,15.06147229,2026-05-27 12:35:10.162752,celestrak,2026-05-27,PRC,2026-05-27
28419,COSMOS 2408,PAYLOAD,Other,1482.6190853010812,Mid LEO,LEO-Polar,LOW,82.4855,0.0015379,2024,0,<1yr,12.45679396,2026-05-27 12:39:55.857312,celestrak,2026-05-27,CIS,2026-05-27
28420,COSMOS 2409,PAYLOAD,Other,1484.1155654135564,Mid LEO,LEO-Polar,LOW,82.4858,0.0013188,2024,0,<1yr,12.45323764,2026-05-27 13:29:48.895008,celestrak,2026-05-27,CIS,2026-05-27
28446,AMC-15,PAYLOAD,Other,35786.35948034168,GEO,GEO,HIGH,0.0201,0.0002476,2024,0,<1yr,1.00272625,2026-05-27 11:42:36.884160,celestrak,2026-05-27,SES,2026-05-27
28470,JB-3 3 (ZY 2C),PAYLOAD,Other,508.3752103225361,Low LEO,LEO-Polar,HIGH,97.2737,0.0031842,2024,0,<1yr,15.19160918,2026-05-27 10:44:25.672704,celestrak,2026-05-27,PRC,2026-05-27
28474,NAVSTAR 56 (USA 180),PAYLOAD,Other,20182.965951990493,MEO,MEO,MEDIUM,55.1487,0.0169827,2024,0,<1yr,2.00555051,2026-05-27 08:35:03.240096,celestrak,2026-05-27,US,2026-05-27
28485,SWIFT,PAYLOAD,Other,370.240395263716,Very Low LEO,LEO-Equatorial,MEDIUM,20.5543,0.00033683,2024,0,<1yr,15.66043131,2026-05-26 19:13:11.723232,celestrak,2026-05-27,US,2026-05-27
28493,NANOSAT-1,PAYLOAD,Other,628.973158685174,Low LEO,LEO-Polar,MEDIUM,98.2246,0.0004157,2024,0,<1yr,14.80111198,2026-05-27 08:20:37.450752,celestrak,2026-05-27,SPN,2026-05-27
28521,COSMOS 2414,PAYLOAD,Other,935.9136353901849,Low LEO,LEO-Polar,LOW,82.951,0.0040933,2024,0,<1yr,13.87924423,2026-05-27 11:40:12.575424,celestrak,2026-05-27,CIS,2026-05-27
28526,NSS-10,PAYLOAD,Other,35786.73989568106,GEO,GEO-Inclined,HIGH,6.3997,0.0003123,2024,0,<1yr,1.00271268,2026-05-27 08:15:42.926976,celestrak,2026-05-27,SES,2026-05-27
28626,XM-3 (RHYTHM),PAYLOAD,Other,36161.23879109128,Beyond GEO,HEO,LOW,0.3029,0.0004124,2024,0,<1yr,0.98950067,2026-01-31 11:52:34.461120,celestrak,2026-01-31,US,2026-01-31
28628,INMARSAT 4-F1,PAYLOAD,Other,35786.36340499556,GEO,GEO-Inclined,HIGH,5.1417,0.0002952,2024,0,<1yr,1.00272611,2026-05-27 11:22:02.610048,celestrak,2026-05-27,IM,2026-05-27
28649,IRS-P5 (CARTOSAT-1),PAYLOAD,Other,594.8577007376034,Low LEO,LEO-Polar,HIGH,97.5316,0.0002536,2024,0,<1yr,14.90986665,2026-05-27 13:01:28.911936,celestrak,2026-05-27,IND,2026-05-27
28659,DIRECTV 8,PAYLOAD,Other,35786.335371773625,GEO,GEO,HIGH,0.0149,0.0003249,2024,0,<1yr,1.00272711,2026-05-27 11:38:37.264992,celestrak,2026-05-27,US,2026-05-27
28702,GALAXY 28 (G-28),PAYLOAD,Other,35783.179128961194,GEO,MEO,HIGH,3.2474,0.000357,2024,0,<1yr,1.00283971,2026-05-27 08:39:32.809824,celestrak,2026-05-27,ITSO,2026-05-27
28737,SJ-7,PAYLOAD,Other,502.29918683102915,Low LEO,LEO-Polar,HIGH,97.7298,0.001755,2024,0,<1yr,15.21173689,2026-05-27 12:05:51.603072,celestrak,2026-05-27,PRC,2026-05-27
28786,THAICOM 4,PAYLOAD,Other,35786.293322028105,GEO,GEO,HIGH,0.1935,0.0002081,2024,0,<1yr,1.00272861,2026-05-27 11:04:02.243712,celestrak,2026-05-27,THAI,2026-05-27
28810,REIMEI (INDEX),PAYLOAD,Other,534.1462919342302,Low LEO,LEO-Polar,HIGH,98.0115,0.0019846,2024,0,<1yr,15.10673005,2026-05-27 07:54:58.188096,celestrak,2026-05-27,JPN,2026-05-27
28868,ANIK F1R,PAYLOAD,Other,35786.66812912396,GEO,GEO,HIGH,4.2617,0.0004298,2024,0,<1yr,1.00271524,2026-05-27 09:59:15.956160,celestrak,2026-05-27,CA,2026-05-27
28874,NAVSTAR 57 (USA 183),PAYLOAD,Other,20181.895730549542,MEO,MEO,MEDIUM,54.8957,0.0127749,2024,0,<1yr,2.00567173,2026-05-27 09:06:13.431168,celestrak,2026-05-27,US,2026-05-27
28885,SYRACUSE 3A,PAYLOAD,Other,35784.00204973337,GEO,MEO,HIGH,4.5911,0.0003199,2024,0,<1yr,1.00281035,2026-05-27 12:25:47.742816,celestrak,2026-05-27,FR,2026-05-27
28890,BEIJING 1,PAYLOAD,Other,681.8365496859806,Low LEO,LEO-Polar,MEDIUM,98.2877,0.0014428,2024,0,<1yr,14.63518279,2026-05-27 12:04:45.450912,celestrak,2026-05-27,PRC,2026-05-27
28893,SINAH 1,PAYLOAD,Other,679.8338766587531,Low LEO,LEO-Polar,MEDIUM,98.2832,0.0013992,2024,0,<1yr,14.64141225,2026-05-27 11:36:54.130176,celestrak,2026-05-27,IRAN,2026-05-27
28895,CUBESAT XI-V,PAYLOAD,Other,652.8847927683537,Low LEO,LEO-Polar,MEDIUM,98.2963,0.0012774,2024,0,<1yr,14.72567109,2026-05-27 09:45:44.201376,celestrak,2026-05-27,JPN,2026-05-27
28899,INMARSAT 4-F2,PAYLOAD,Other,35786.502170130276,GEO,GEO-Inclined,HIGH,5.0695,0.0003262,2024,0,<1yr,1.00272116,2026-05-27 11:46:38.466336,celestrak,2026-05-27,IM,2026-05-27
28908,COSMOS 2416 (RODNIK-S 1),PAYLOAD,Other,1441.157663373344,Mid LEO,LEO-Polar,LOW,82.4678,0.0007549,2024,0,<1yr,12.55600248,2026-05-27 13:24:21.096864,celestrak,2026-05-27,CIS,2026-05-27
28912,METEOSAT-9 (MSG-2),PAYLOAD,Other,35785.55634717547,GEO,MEO,HIGH,9.3158,0.0001569,2024,0,<1yr,1.0027549,2026-05-26 21:01:34.411872,celestrak,2026-05-27,EUME,2026-05-27
28924,EUTELSAT 174A,PAYLOAD,Other,35786.08980274139,GEO,GEO,HIGH,4.1693,0.0006488,2024,0,<1yr,1.00273587,2026-05-27 11:22:38.610336,celestrak,2026-05-27,EUTE,2026-05-27
28935,ECHOSTAR 10,PAYLOAD,Other,35786.57982303721,GEO,GEO,HIGH,0.0181,0.0001732,2024,0,<1yr,1.00271839,2026-05-27 11:41:07.027296,celestrak,2026-05-27,US,2026-05-27
28945,SPAINSAT,PAYLOAD,Other,35786.324158497904,GEO,GEO,HIGH,0.511,0.0005028,2024,0,<1yr,1.00272751,2026-05-27 09:41:09.402720,celestrak,2026-05-27,SPN,2026-05-27
29045,JCSAT-5A,PAYLOAD,Other,35786.58935446559,GEO,GEO,HIGH,1.0576,0.0002053,2024,0,<1yr,1.00271805,2026-05-27 11:07:31.908864,celestrak,2026-05-27,JPN,2026-05-27
29055,ASTRA 1KR,PAYLOAD,Other,35785.694825348786,GEO,MEO,HIGH,0.4221,0.0003609,2024,0,<1yr,1.00274996,2026-05-27 12:17:55.997088,celestrak,2026-05-27,SES,2026-05-27
29079,EROS B,PAYLOAD,Other,150.0760504951022,Very Low LEO,LEO-Polar,LOW,97.3208,0.0012522,2024,0,<1yr,16.45929704,2026-02-05 14:58:24.914208,celestrak,2026-02-05,ISRA,2026-02-05
29228,RESURS-DK 1,PAYLOAD,Other,526.7234231327466,Low LEO,LEO-Inclined,HIGH,69.9341,0.00053661,2024,0,<1yr,15.13109667,2026-05-27 01:55:07.195296,celestrak,2026-05-27,CIS,2026-05-27
29236,GALAXY 16 (G-16),PAYLOAD,Other,35786.23473289079,GEO,GEO,HIGH,0.0181,0.0002851,2024,0,<1yr,1.0027307,2026-05-27 12:04:30.628128,celestrak,2026-05-27,US,2026-05-27
29268,ARIRANG-2 (KOMPSAT-2),PAYLOAD,Other,678.2159231742107,Low LEO,LEO-Polar,MEDIUM,97.8311,0.0015349,2024,0,<1yr,14.64644824,2026-05-27 12:41:48.802848,celestrak,2026-05-27,SKOR,2026-05-27
29270,EUTELSAT 33F,PAYLOAD,Other,35787.300021724695,GEO,GEO,HIGH,1.6101,0.0003706,2024,0,<1yr,1.0026927,2026-05-27 12:22:03.101952,celestrak,2026-05-27,EUTE,2026-05-27
29272,JCSAT-3A,PAYLOAD,Other,35786.558517510915,GEO,GEO,HIGH,0.0316,0.0002011,2024,0,<1yr,1.00271915,2026-05-27 11:06:24.516864,celestrak,2026-05-27,JPN,2026-05-27
29273,SYRACUSE 3B,PAYLOAD,Other,36253.48266375016,Beyond GEO,HEO,LOW,2.8046,0.0004157,2024,0,<1yr,0.98629087,2026-05-09 02:45:44.302176,celestrak,2026-05-09,FR,2026-05-09
29349,KOREASAT 5 (MUGUNGWHA 5),PAYLOAD,Other,35786.994445150696,GEO,GEO,HIGH,1.734,0.0002016,2024,0,<1yr,1.0027036,2026-05-27 13:09:26.741952,celestrak,2026-05-27,SKOR,2026-05-27
29479,HINODE (SOLAR-B),PAYLOAD,Other,665.5791964717337,Low LEO,LEO-Polar,MEDIUM,98.0553,0.0017309,2024,0,<1yr,14.68588044,2026-05-27 12:59:21.814080,celestrak,2026-05-27,JPN,2026-05-27
29486,NAVSTAR 58 (USA 190),PAYLOAD,Other,20181.550725861045,MEO,MEO,MEDIUM,54.7077,0.0106259,2024,0,<1yr,2.00571081,2026-05-27 01:41:37.007808,celestrak,2026-05-27,US,2026-05-27
29494,DIRECTV 9S,PAYLOAD,Other,35786.607576328934,GEO,GEO,HIGH,2.3694,0.0004997,2024,0,<1yr,1.0027174,2026-05-27 11:43:44.276160,celestrak,2026-05-27,US,2026-05-27
29495,OPTUS D1,PAYLOAD,Other,35786.534969328946,GEO,GEO,HIGH,2.9836,0.000386,2024,0,<1yr,1.00271999,2026-05-27 11:40:10.358400,celestrak,2026-05-27,AUS,2026-05-27
29505,SHIJIAN-6 02A (SJ-6 02A),PAYLOAD,Other,515.9147750221573,Low LEO,LEO-Polar,HIGH,97.6378,0.0002698,2024,0,<1yr,15.16669492,2026-05-27 12:13:06.869856,celestrak,2026-05-27,PRC,2026-05-27
29506,SHIJIAN-6 02B (SJ-6 02B),PAYLOAD,Other,562.8462896047686,Low LEO,LEO-Polar,HIGH,97.7166,0.00132,2024,0,<1yr,15.01313064,2026-05-27 13:14:57.098400,celestrak,2026-05-27,PRC,2026-05-27
29522,DMSP 5D-3 F17 (USA 191),PAYLOAD,Other,842.3489738830567,Low LEO,LEO-Polar,MEDIUM,98.738,0.0011219,2024,0,<1yr,14.1498918,2026-05-27 12:31:37.428672,celestrak,2026-05-27,US,2026-05-27
29526,BADR-4,PAYLOAD,Other,35784.86032936614,GEO,MEO,HIGH,1.9536,0.000492,2024,0,<1yr,1.00277973,2026-05-27 12:20:10.781088,celestrak,2026-05-27,AB,2026-05-27
29601,NAVSTAR 59 (USA 192),PAYLOAD,Other,20182.785043269672,MEO,MEO,MEDIUM,54.9367,0.0085547,2024,0,<1yr,2.005571,2026-05-27 11:27:35.785728,celestrak,2026-05-27,US,2026-05-27
29643,WILDBLUE-1,PAYLOAD,Other,35786.31686987268,GEO,GEO,HIGH,2.7517,0.0001681,2024,0,<1yr,1.00272777,2026-05-27 11:40:52.049856,celestrak,2026-05-27,US,2026-05-27
29709,LAPAN-TUBSAT,PAYLOAD,Other,610.6795750936844,Low LEO,LEO-Polar,MEDIUM,98.1343,0.0010696,2024,0,<1yr,14.85926399,2026-05-27 12:20:16.687392,celestrak,2026-05-27,INDO,2026-05-27
30580,THEMIS A,PAYLOAD,Other,39675.09205578798,Beyond GEO,HEO,LOW,8.0806,0.8373074,2024,0,<1yr,0.87844107,2026-05-26 21:45:47.071584,celestrak,2026-05-27,US,2026-05-27
30794,SKYNET 5A,PAYLOAD,Other,35786.51422452921,GEO,GEO-Inclined,HIGH,5.2488,0.0003998,2024,0,<1yr,1.00272073,2026-05-27 07:31:40.929024,celestrak,2026-05-27,UK,2026-05-27
30797,THEMIS D,PAYLOAD,Other,39764.394630508665,Beyond GEO,HEO,LOW,7.4968,0.8335667,2024,0,<1yr,0.87589215,2026-05-27 13:07:00.764832,celestrak,2026-05-27,US,2026-05-27
30798,THEMIS E,PAYLOAD,Other,39605.98556905009,Beyond GEO,HEO,LOW,6.1166,0.84444764,2024,0,<1yr,0.88042204,2026-05-27 05:41:43.083744,celestrak,2026-05-27,US,2026-05-27
31102,ANIK F3,PAYLOAD,Other,35786.20025229748,GEO,GEO,HIGH,1.1458,0.0002844,2024,0,<1yr,1.00273193,2026-05-27 11:38:44.754144,celestrak,2026-05-27,CA,2026-05-27
31113,HAIYANG-1B,PAYLOAD,Other,788.3194842032754,Low LEO,LEO-Polar,MEDIUM,98.3486,0.0012228,2024,0,<1yr,14.31021174,2026-05-27 12:26:22.652736,celestrak,2026-05-27,PRC,2026-05-27
31118,SAUDISAT 3,PAYLOAD,Other,656.5665713844792,Low LEO,LEO-Polar,MEDIUM,98.1446,0.001342,2024,0,<1yr,14.71411206,2026-05-27 10:47:54.921408,celestrak,2026-05-27,SAUD,2026-05-27
31119,SAUDICOMSAT 7,PAYLOAD,Other,673.5903905788982,Low LEO,LEO-Polar,MEDIUM,98.3766,0.0054372,2024,0,<1yr,14.66086146,2026-05-27 12:02:16.238112,celestrak,2026-05-27,SAUD,2026-05-27
31121,SAUDICOMSAT 6,PAYLOAD,Other,685.0287779686169,Low LEO,LEO-Polar,MEDIUM,98.4085,0.0072563,2024,0,<1yr,14.62526226,2026-05-27 08:39:38.788704,celestrak,2026-05-27,SAUD,2026-05-27
31124,SAUDICOMSAT 5,PAYLOAD,Other,667.0461597784097,Low LEO,LEO-Polar,MEDIUM,98.3479,0.004711,2024,0,<1yr,14.68129379,2026-05-27 10:27:17.772768,celestrak,2026-05-27,SAUD,2026-05-27
31125,SAUDICOMSAT 3,PAYLOAD,Other,658.94079726568,Low LEO,LEO-Polar,MEDIUM,98.3133,0.0040335,2024,0,<1yr,14.70666614,2026-05-27 08:44:20.286816,celestrak,2026-05-27,SAUD,2026-05-27
31127,SAUDICOMSAT 4,PAYLOAD,Other,678.7287047826012,Low LEO,LEO-Polar,MEDIUM,98.3971,0.0062653,2024,0,<1yr,14.64485186,2026-05-27 10:52:01.081056,celestrak,2026-05-27,SAUD,2026-05-27
31306,ASTRA 1L,PAYLOAD,Other,35786.307338598286,GEO,GEO,HIGH,1.2701,0.0005269,2024,0,<1yr,1.00272811,2026-05-27 10:22:51.195072,celestrak,2026-05-27,SES,2026-05-27
31307,GALAXY 17 (G-17),PAYLOAD,Other,35786.394241593494,GEO,GEO,HIGH,2.922,0.0004697,2024,0,<1yr,1.00272501,2026-05-27 11:48:21.333312,celestrak,2026-05-27,US,2026-05-27
31490,YAOGAN-2,PAYLOAD,Other,621.0051023318247,Low LEO,LEO-Polar,MEDIUM,98.2672,0.0020185,2024,0,<1yr,14.82639429,2026-05-27 12:07:10.142400,celestrak,2026-05-27,PRC,2026-05-27
31573,GLOBALSTAR M069,PAYLOAD,Other,1577.4603713514525,Mid LEO,LEO-Inclined,LOW,52.0043,0.0002663,2024,0,<1yr,12.23470687,2026-05-27 10:21:22.471776,celestrak,2026-05-27,GLOB,2026-05-27
31574,GLOBALSTAR M072,PAYLOAD,Other,1718.4255426312302,Mid LEO,LEO-Inclined,LOW,51.9896,0.0001364,2024,0,<1yr,11.9165832,2026-05-27 10:36:13.133088,celestrak,2026-05-27,GLOB,2026-05-27
31598,COSMO-SKYMED 1,PAYLOAD,Other,576.2065128261402,Low LEO,LEO-Polar,HIGH,97.8862,0.0001835,2024,0,<1yr,14.96988808,2026-05-27 11:33:35.139744,celestrak,2026-05-27,IT,2026-05-27
31698,TERRASAR-X,PAYLOAD,Other,508.41140587305654,Low LEO,LEO-Polar,HIGH,97.4456,0.0001923,2024,2,<1yr,15.19148941,2026-05-25 08:03:01.275552,celestrak,2026-05-27,GER,2026-05-27
31792,COSMOS 2428,PAYLOAD,Other,849.3491119309056,Low LEO,LEO-Inclined,MEDIUM,70.9394,0.0007535,2024,0,<1yr,14.12933959,2026-05-27 02:48:56.440224,celestrak,2026-05-27,CIS,2026-05-27
31797,SAR-LUPE 2,PAYLOAD,Other,426.22278245225516,Very Low LEO,LEO-Polar,HIGH,98.1024,0.0012718,2024,0,<1yr,15.46756175,2026-05-27 11:22:38.712288,celestrak,2026-05-27,GER,2026-05-27
31800,ZHONGXING-6B,PAYLOAD,Other,36129.71452733653,Beyond GEO,HEO,LOW,2.1268,0.00102929,2024,0,<1yr,0.99060161,2026-02-16 14:50:16.668672,celestrak,2026-02-16,PRC,2026-02-16
31862,DIRECTV 10,PAYLOAD,Other,36338.08583110273,Beyond GEO,HEO,LOW,0.1951,0.0006892,2024,0,<1yr,0.98336217,2026-03-28 11:59:38.679936,celestrak,2026-03-28,US,2026-03-28
32060,WORLDVIEW-1 (WV-1),PAYLOAD,Other,491.81622669340777,Very Low LEO,LEO-Polar,HIGH,97.3925,0.0004016,2024,0,<1yr,15.24656788,2026-05-27 06:48:05.258880,celestrak,2026-05-27,US,2026-05-27
32252,OPTUS D2,PAYLOAD,Other,36047.66913037256,Beyond GEO,HEO,LOW,1.5492,0.0003642,2023,0,<1yr,0.99347652,2025-11-26 11:15:27.477792,celestrak,2025-11-26,AUS,2025-11-26
32253,INTELSAT 11 (IS-11),PAYLOAD,Other,36132.53831528529,Beyond GEO,HEO,LOW,3.5137,9.55e-05,2024,0,<1yr,0.99050291,2026-05-27 13:20:03.751008,celestrak,2026-05-27,ITSO,2026-05-27
32258,WGS F1 (USA 195),PAYLOAD,Other,35786.70513371683,GEO,GEO,HIGH,0.0576,5.63e-05,2024,0,<1yr,1.00271392,2026-05-27 12:00:27.673056,celestrak,2026-05-27,US,2026-05-27
32260,NAVSTAR 60 (USA 196),PAYLOAD,Other,20182.853380316083,MEO,MEO,MEDIUM,54.0805,0.016593,2024,0,<1yr,2.00556326,2026-05-27 06:48:30.276864,celestrak,2026-05-27,US,2026-05-27
32265,GLOBALSTAR M066,PAYLOAD,Other,1547.6104670795658,Mid LEO,LEO-Inclined,LOW,51.9566,0.000506,2024,0,<1yr,12.30388933,2026-05-27 09:13:26.289120,celestrak,2026-05-27,GLOB,2026-05-27
32275,COSMOS 2433 [GLONASS-M],PAYLOAD,Glonass,19129.729187126133,MEO,MEO,MEDIUM,65.5906,0.00017893,2024,3,<1yr,2.13103983,2026-05-24 10:51:58.864032,celestrak,2026-05-27,CIS,2026-05-27
32276,COSMOS 2432 [GLONASS-M],PAYLOAD,Glonass,19129.78847711648,MEO,MEO,MEDIUM,65.6055,0.0007912,2024,0,<1yr,2.1310324,2026-05-27 08:26:12.044256,celestrak,2026-05-27,CIS,2026-05-27
32283,SAR-LUPE 3,PAYLOAD,Other,180.1009482788486,Very Low LEO,LEO-Polar,LOW,98.1036,0.0003213,2024,0,<1yr,16.34639568,2026-01-13 14:56:36.815712,celestrak,2026-01-13,GER,2026-01-13
32289,YAOGAN-3,PAYLOAD,Other,595.7789698480983,Low LEO,LEO-Polar,HIGH,97.8173,0.0001959,2024,0,<1yr,14.90691231,2026-05-27 12:30:00.817056,celestrak,2026-05-27,PRC,2026-05-27
